"","id","observed_on","user_id","colour_morph","head_capsule","growing_zone","date","year","elevation","elev_units","coords.x1","coords.x2","optional","sqrt_elev"
"3987",54900076,"2020-07-30",2121419,"Black","Yes",5,2020-07-30,2020,76.81,"meters",-70.8558243852,43.2740668515,TRUE,8.76413144584219
"3988",54913965,"2020-07-31",11792,"Black","Yes",4,2020-07-31,2020,135.07,"meters",-72.1197543293,43.9905524212,TRUE,11.6219619686179
"3989",54920710,"2020-07-30",479973,"Red","Yes",6,2020-07-30,2020,184.27,"meters",-78.0718096513,39.3197965052,TRUE,13.5746086499759
"3992",54937961,"2020-07-28",2621626,"Black","Yes",6,2020-07-28,2020,184.26,"meters",-83.25447,42.30064667,TRUE,13.5742403102347
"3993",54947826,"2020-07-31",970712,"Black","Yes",5,2020-07-31,2020,253.86,"meters",-85.1934971997,43.0811977997,TRUE,15.9329846544833
"3994",54951380,"2020-07-31",541658,"Black","Yes",5,2020-07-31,2020,219.28,"meters",-85.70533833,42.963925,TRUE,14.8081058883302
"3995",54952191,"2020-07-31",787190,"Black","Yes",4,2020-07-31,2020,127.73,"meters",-72.2541387007,43.7848796821,TRUE,11.3017697729161
"3996",54967030,"2020-07-31",1118733,"Black","Yes",4,2020-07-31,2020,170.09,"meters",-72.5637113333,44.253787,TRUE,13.0418556961807
"3997",54984428,"2020-07-31",292915,"Black","Yes",5,2020-07-31,2020,353.9,"meters",-72.6274375663,43.339991517,TRUE,18.8122300645086
"3999",54986031,"2020-07-27",2196748,"Red","Yes",4,2020-07-27,2020,744.63,"meters",-105.8366055556,46.3791111111,TRUE,27.2879094105796
"4000",54996578,"2020-07-31",1586724,"Red","Yes",7,2020-07-31,2020,85.65,"meters",-77.282425,38.936345,TRUE,9.25472852113988
"4001",54997163,"2020-07-31",793323,"Black","Yes",5,2020-07-31,2020,113.73,"meters",-71.5587807074,42.5937061408,TRUE,10.6644268481714
"4002",54999267,"2020-07-31",2073094,"Red","Yes",5,2020-07-31,2020,338.43,"meters",-82.3322696798,40.6403643731,TRUE,18.3964670521272
"4003",55016464,"2020-07-31",2650187,"Red","Yes",5,2020-07-31,2020,255.33,"meters",-76.4712342934,42.4494772785,TRUE,15.9790487827029
"4006",55036439,"2020-07-31",456240,"Black","Yes",6,2020-07-31,2020,259.71,"meters",-85.4259283391,42.8833725236,TRUE,16.1155204694108
"4007",55036471,"2020-08-01",1350093,"Black","Yes",5,2020-08-01,2020,50.49,"meters",-68.0647195,44.380705,TRUE,7.10563156939621
"4008",55045714,"2020-08-01",1336025,"Red","Yes",6,2020-08-01,2020,79.33,"meters",-77.4765444892,39.0188587841,TRUE,8.90673902166219
"4009",55046792,"2020-08-01",1336025,"Red","Yes",6,2020-08-01,2020,83.69,"meters",-77.4767832059,39.0200371747,TRUE,9.14822387133153
"4010",55058958,"2020-08-01",3410274,"Red","Yes",8,2020-08-01,2020,3.54,"meters",-122.815539287,45.7193790158,TRUE,1.88148877222268
"4011",55061421,"2020-08-01",1371047,"Black","Yes",5,2020-08-01,2020,283.12,"meters",-72.1516526115,42.6791335971,TRUE,16.8261700930426
"4014",55073773,"2020-08-01",3053689,"Black","Yes",4,2020-08-01,2020,518.91,"meters",-74.44163667,43.97630333,TRUE,22.7795961333822
"4015",55076918,"2020-08-01",1059434,"Black","Yes",5,2020-08-01,2020,179.25,"meters",-72.2396594107,42.3661798581,TRUE,13.3884278389959
"4016",55083435,"2020-08-01",1030528,"Black","Yes",6,2020-08-01,2020,538.79,"meters",-77.95347888,41.01997651,TRUE,23.2118504217135
"4018",55156055,"2020-08-02",2172809,"Black","Yes",5,2020-08-02,2020,84.49,"meters",-71.0375876709,43.1865247047,TRUE,9.19184421103839
"4019",55156403,"2020-07-30",956047,"Red","Yes",7,2020-07-30,2020,125.08,"meters",-76.9624799722,39.12776,TRUE,11.1839170240127
"4020",55158840,"2020-08-01",3414326,"Black","Yes",5,2020-08-01,2020,252.02,"meters",-79.7927777778,43.7388888889,TRUE,15.8751377946776
"4021",55165103,"2020-08-02",2172893,"Black","Yes",5,2020-08-02,2020,236.32,"meters",-71.84017167,42.55846167,TRUE,15.3727030804605
"4022",55173876,"2020-07-31",1307844,"Black","Yes",6,2020-07-31,2020,198.94,"meters",-77.5662981,43.01647,TRUE,14.1046091757269
"4023",55178450,"2020-08-02",2720191,"Black","Yes",7,2020-08-02,2020,363.65,"meters",-84.1095337662,34.3267643972,TRUE,19.0696093300309
"4025",55179738,"2020-08-02",1121705,"Black","Yes",5,2020-08-02,2020,210.52,"meters",-87.9745139744,43.1245960602,TRUE,14.5093073576929
"4026",55180450,"2020-08-02",3408207,"Red","Yes",6,2020-08-02,2020,104.27,"meters",-77.4064743206,39.0203433617,TRUE,10.2112682855755
"4029",55182750,"2020-08-02",1992309,"Black","Yes",5,2020-08-02,2020,6.27,"meters",-70.5339934677,43.3666649482,TRUE,2.50399680510978
"4031",55193342,"2020-08-02",284003,"Black","Yes",6,2020-08-02,2020,273.27,"meters",-84.1205433537,42.5933946881,TRUE,16.5308801943514
"4032",55195116,"2020-08-02",1371047,"Black","Yes",5,2020-08-02,2020,174.43,"meters",-72.309515,42.5245433333,TRUE,13.2071950087821
"4033",55195865,"2020-08-02",1371047,"Black","Yes",5,2020-08-02,2020,174.37,"meters",-72.3096166667,42.5231983333,TRUE,13.2049233242757
"4034",55196764,"2020-08-02",800645,"Black","Yes",5,2020-08-02,2020,56.76,"meters",-70.08995833,43.90806167,TRUE,7.53392328073495
"4035",55199226,"2020-08-02",2776752,"Red","Yes",6,2020-08-02,2020,132.07,"meters",-74.9593880117,40.6057740574,TRUE,11.492171248289
"4036",55199676,"2020-07-25",2391438,"Black","Yes",5,2020-07-25,2020,333.88,"meters",-71.8559447215,42.7824641682,TRUE,18.272383533628
"4037",55199838,"2020-08-02",3120970,"Black","Yes",5,2020-08-02,2020,39.87,"meters",-69.0045029631,44.3020157107,TRUE,6.31426955395476
"4038",55200135,"2020-07-23",2391438,"Black","Yes",5,2020-07-23,2020,326.51,"meters",-71.858945462,42.7813324989,TRUE,18.0695877097404
"4040",55201381,"2020-08-02",1010189,"Black","Yes",6,2020-08-02,2020,85.66,"meters",-79.4610206992,43.6508765977,TRUE,9.25526876973327
"4041",55201451,"2020-08-02",3127112,"Black","Yes",5,2020-08-02,2020,153.98,"meters",-71.23921167,43.47385833,TRUE,12.408867796862
"4042",55203134,"2020-07-31",1000661,"Red","Yes",7,2020-07-31,2020,202.51,"meters",-78.5603921958,38.0315746261,TRUE,14.2306008306044
"4043",55209018,"2020-08-02",2968859,"Black","Yes",3,2020-08-02,2020,464.95,"meters",-91.97914167,47.85344667,TRUE,21.5626992744415
"4045",55214594,"2020-08-02",3416363,"Red","Yes",7,2020-08-02,2020,227.84,"meters",-86.97,36.1,TRUE,15.0943698112906
"4047",55229487,"2020-08-03",3400999,"Black","Yes",8,2020-08-03,2020,52.96,"meters",-122.7779346,47.0096155,TRUE,7.2773621594641
"4049",55241187,"2020-07-28",768680,"Black","Yes",5,2020-07-28,2020,164.02,"meters",-71.2407664462,43.5247693313,TRUE,12.8070293198696
"4050",55243795,"2020-07-17",2391438,"Black","Yes",5,2020-07-17,2020,331.92,"meters",-71.8552937345,42.7829978381,TRUE,18.2186717408268
"4051",55243838,"2020-08-02",1238479,"Black","Yes",5,2020-08-02,2020,329.71,"meters",-72.307586546,43.7936272383,TRUE,18.1579183828984
"4052",55266821,"2020-08-02",1713701,"Black","Yes",5,2020-08-02,2020,283,"meters",-88.0440039,43.2962581997,TRUE,16.8226038412607
"4054",55279800,"2020-08-03",1640990,"Black","Yes",5,2020-08-03,2020,350.74,"meters",-72.0522463974,42.8245297959,TRUE,18.7280538230752
"4055",55287469,"2020-08-03",774618,"Black","Yes",6,2020-08-03,2020,177.66,"meters",-82.46482833,42.08989717,TRUE,13.3289159349138
"4056",55288528,"2020-08-03",787190,"Black","Yes",4,2020-08-03,2020,127.73,"meters",-72.2542121261,43.784903403,TRUE,11.3017697729161
"4059",55299431,"2020-08-02",448026,"Black","Yes",8,2020-08-02,2020,215.24,"meters",-97.2598908899,32.9757682719,TRUE,14.6710599480746
"4060",55300152,"2020-08-03",2254946,"Black","Yes",6,2020-08-03,2020,219.83,"meters",-80.337151,42.7069372,TRUE,14.8266651678656
"4061",55304179,"2020-08-02",508503,"Black","Yes",8,2020-08-02,2020,22.64,"meters",-84.1618111667,30.474475,TRUE,4.75815090134813
"4063",55306511,"2020-08-03",3368115,"Black","Yes",5,2020-08-03,2020,604.67,"meters",-78.9419791756,42.0906522339,TRUE,24.5900386335605
"4064",55312518,"2020-08-03",510658,"Black","Yes",6,2020-08-03,2020,204.83,"meters",-80.4031880203,42.6710213704,TRUE,14.3118831744813
"4066",55320777,"2020-08-03",584835,"Red","Yes",8,2020-08-03,2020,1069.35,"meters",-120.9583421053,39.2515165452,TRUE,32.7009174183233
"4069",55328814,"2020-08-03",3193186,"Red","Yes",7,2020-08-03,2020,101.89,"meters",-77.3211194444,38.9613138889,TRUE,10.09405765785
"4070",55329850,"2020-08-03",3134835,"Black","Yes",6,2020-08-03,2020,183.07,"meters",-82.9634274606,42.5790620257,TRUE,13.5303362855474
"4071",55335413,"2020-08-03",284003,"Black","Yes",6,2020-08-03,2020,279.21,"meters",-84.1416416208,42.5428440946,TRUE,16.7095780916216
"4074",55348250,"2020-08-02",3372004,"Black","Yes",4,2020-08-02,2020,242.58,"meters",-72.36258,44.3462,TRUE,15.5749799357816
"4078",55353731,"2020-08-02",1130363,"Black","Yes",5,2020-08-02,2020,661.89,"meters",-71.55805833,43.80964667,TRUE,25.7272229360263
"4079",55358955,"2020-08-03",694800,"Black","Yes",5,2020-08-03,2020,66.82,"meters",-71.53066333,43.20921667,TRUE,8.17435012707432
"4080",55388423,"2020-08-03",2054939,"Black","Yes",5,2020-08-03,2020,6.27,"meters",-70.59560333,43.25828667,TRUE,2.50399680510978
"4081",55389174,"2020-08-04",2449628,"Black","Yes",5,2020-08-04,2020,353.92,"meters",-71.7056723944,43.7963193395,TRUE,18.8127616260878
"4082",55390894,"2020-07-30",3026592,"Black","Yes",7,2020-07-30,2020,1039.98,"meters",-82.46827833,35.53385333,TRUE,32.2487209048669
"4083",55390955,"2020-08-04",76300,"Black","Yes",5,2020-08-04,2020,81.17,"meters",-68.58320168,44.48986807,TRUE,9.00943949421938
"4084",55392094,"2020-08-04",1209482,"Black","Yes",5,2020-08-04,2020,47.8,"meters",-69.5636807993,44.0829296795,TRUE,6.91375440697744
"4085",55392413,"2020-08-04",19744,"Black","Yes",5,2020-08-04,2020,272.6,"meters",-72.2189227663,42.5676471121,TRUE,16.5106026540523
"4088",55405446,"2020-08-04",2442325,"Black","Yes",5,2020-08-04,2020,90.87,"meters",-79.0867580473,43.8390719209,TRUE,9.53257572747261
"4091",55416060,"2020-08-04",1819353,"Black","Yes",5,2020-08-04,2020,0.1,"meters",-70.5574665616,43.3302450891,TRUE,0.316227766016838
"4092",55417853,"2020-08-04",602673,"Black","Yes",7,2020-08-04,2020,173.64,"meters",-86.8082211447,36.1186195957,TRUE,13.1772531280233
"4094",55433321,"2020-08-03",2773555,"Black","Yes",5,2020-08-03,2020,162.56,"meters",-79.5857653,43.8119514,TRUE,12.7499019604074
"4095",55433359,"2020-08-03",2773555,"Red","Yes",5,2020-08-03,2020,162.56,"meters",-79.5857653,43.8119514,TRUE,12.7499019604074
"4096",55433884,"2020-08-04",1899313,"Black","Yes",5,2020-08-04,2020,325.6,"meters",-72.0960439369,43.5078290734,TRUE,18.0443897098239
"4097",55440150,"2020-08-04",1977429,"Black","Yes",5,2020-08-04,2020,73.77,"meters",-68.9919594745,44.4941928381,TRUE,8.58894638474359
"4102",55494066,"2020-08-05",1905338,"Red","Yes",8,2020-08-05,2020,244.97,"meters",-82.355597756,34.7782115889,TRUE,15.6515174983131
"4107",55500067,"2020-08-05",1992931,"Black","Yes",6,2020-08-05,2020,22.77,"meters",-69.5517352565,43.8799401294,TRUE,4.77179211617606
"4109",55504958,"2020-08-05",2091929,"Black","Yes",5,2020-08-05,2020,148.46,"meters",-71.4754611111,43.5257333333,TRUE,12.1844162765395
"4110",55507946,"2020-08-05",3376489,"Black","Yes",6,2020-08-05,2020,51.6,"meters",-69.6395175607,43.9906223848,TRUE,7.18331399842719
"4111",55508328,"2020-08-05",1862575,"Red","Yes",7,2020-08-05,2020,169.95,"meters",-78.588944748,38.1540913398,TRUE,13.0364872569262
"4112",55511124,"2018-06-24",309338,"Black","Yes",6,2018-06-24,2018,178.37,"meters",-74.9574562005,40.5543515147,TRUE,13.3555232020314
"4113",55520700,"2020-08-01",324885,"Black","Yes",6,2020-08-01,2020,1126.28,"meters",-78.442892355,38.5278184345,TRUE,33.5600953514736
"4114",55521862,"2020-08-05",1607091,"Black","Yes",9,2020-08-05,2020,21.9,"meters",-95.20448459,30.05890293,TRUE,4.67974358271904
"4115",55523263,"2020-08-05",1976444,"Black","Yes",5,2020-08-05,2020,245.16,"meters",-81.43673667,42.95538,TRUE,15.6575860208399
"4116",55524899,"2020-07-12",1877983,"Black","Yes",5,2020-07-12,2020,250.97,"meters",-73.4129548856,42.2453544468,TRUE,15.8420326978579
"4118",55539309,"2020-08-05",3342559,"Black","Yes",5,2020-08-05,2020,231.49,"meters",-76.5790458397,42.3993415805,TRUE,15.2147954307641
"4120",55552351,"2020-08-05",3372004,"Black","Yes",4,2020-08-05,2020,233.7,"meters",-72.19912,44.80968,TRUE,15.2872495891184
"4121",55584858,"2020-08-05",3035725,"Black","Yes",5,2020-08-05,2020,15.17,"meters",-69.9160856944,43.8976665833,TRUE,3.89486841883009
"4122",55585338,"2020-08-05",1686639,"Red","Yes",6,2020-08-05,2020,13.76,"meters",-74.6463916667,39.6495333333,TRUE,3.70944739819828
"4123",55591443,"2020-08-06",1388809,"Black","Yes",5,2020-08-06,2020,205.83,"meters",-87.88480333,43.1045305,TRUE,14.346776641462
"4124",55594295,"2020-08-06",865831,"Black","Yes",5,2020-08-06,2020,12.47,"meters",-70.3537509779,43.5451938235,TRUE,3.53128871660192
"4125",55599214,"2020-08-06",2182433,"Black","Yes",5,2020-08-06,2020,16.11,"meters",-69.46147167,44.11620833,TRUE,4.0137264480779
"4126",55611052,"2020-08-06",810110,"Black","Yes",5,2020-08-06,2020,296.84,"meters",-72.5797176362,43.3536888147,TRUE,17.2290452434254
"4128",55614220,"2020-08-04",3425227,"Black","Yes",5,2020-08-04,2020,143.9,"meters",-69.27072833,44.49587,TRUE,11.9958326097024
"4130",55625348,"2020-07-24",2408488,"Black","Yes",5,2020-07-24,2020,68.95,"meters",-72.4819188473,42.3716691044,TRUE,8.30361367116751
"4132",55639601,"2020-08-06",1040301,"Red","Yes",6,2020-08-06,2020,93.72,"meters",-75.566545,40.0465195,TRUE,9.68090904822476
"4134",55642765,"2020-08-06",3332393,"Black","Yes",6,2020-08-06,2020,78.55,"meters",-79.605325,43.51905,TRUE,8.86284378740819
"4135",55648627,"2020-08-06",305139,"Black","Yes",5,2020-08-06,2020,39.69,"meters",-70.8186598527,43.2584339936,TRUE,6.3
"4137",55657912,"2020-08-02",1188797,"Red","Yes",4,2020-08-02,2020,601.11,"meters",-99.2489338574,46.0096551385,TRUE,24.5175447384113
"4138",55659758,"2020-08-05",430162,"Black","Yes",6,2020-08-05,2020,1086.83,"meters",-78.3679722222,38.602925,TRUE,32.9671048167715
"4139",55689842,"2020-08-05",27795,"Black","Yes",5,2020-08-05,2020,46.69,"meters",-69.0928179,44.2333199,TRUE,6.8330081223426
"4142",55702751,"2020-07-06",3434189,"Black","Yes",5,2020-07-06,2020,395.84,"meters",-79.4567235921,41.1865822505,TRUE,19.8957281847134
"4143",55712760,"2020-08-07",3411675,"Black","Yes",5,2020-08-07,2020,30.76,"meters",-70.5108156,43.5191487,TRUE,5.54616984954482
"4144",55727972,"2020-08-07",3364545,"Black","Yes",6,2020-08-07,2020,222.55,"meters",-86.1037445,37.18572167,TRUE,14.9181097998372
"4145",55732156,"2020-08-07",1586724,"Red","Yes",7,2020-08-07,2020,81.47,"meters",-77.28489667,38.93723333,TRUE,9.02607334337585
"4148",55739914,"2020-08-07",2712344,"Black","Yes",5,2020-08-07,2020,39.73,"meters",-70.0414687288,43.8937936106,TRUE,6.30317380372777
"4149",55740307,"2020-08-07",3277563,"Black","Yes",6,2020-08-07,2020,182.85,"meters",-82.1373159896,42.3650511158,TRUE,13.5222039623724
"4150",55746215,"2020-08-07",2529501,"Red","Yes",6,2020-08-07,2020,258.9,"meters",-84.1584803537,40.0211539713,TRUE,16.0903697906543
"4152",55751969,"2020-08-07",3364718,"Red","Yes",5,2020-08-07,2020,265.85,"meters",-81.14614883,42.99124914,TRUE,16.30490723678
"4155",55784363,"2020-08-08",2864568,"Black","Yes",6,2020-08-08,2020,241.38,"meters",-83.0231396408,40.0685316683,TRUE,15.5364088514689
"4156",55800297,"2020-08-08",1757033,"Red","Yes",5,2020-08-08,2020,349.82,"meters",-74.9694242143,41.3910125848,TRUE,18.7034756128373
"4158",55803365,"2020-08-08",2408254,"Black","Yes",7,2020-08-08,2020,17.88,"meters",-76.1608026,39.6217938,TRUE,4.2284749023732
"4159",55810760,"2020-08-08",3271495,"Black","Yes",7,2020-08-08,2020,38.13,"meters",-76.6215716667,38.6471663889,TRUE,6.17494939250517
"4160",55812422,"2020-08-08",423320,"Black","Yes",5,2020-08-08,2020,175.3,"meters",-87.6582860278,42.0075220278,TRUE,13.2400906341309
"4162",55822285,"2020-08-07",1772002,"Black","Yes",6,2020-08-07,2020,297.15,"meters",-79.8798805556,41.3250166667,TRUE,17.2380393316641
"4163",55823116,"2020-08-08",3100751,"Red","Yes",8,2020-08-08,2020,983.15,"meters",-120.97689167,39.25735833,TRUE,31.355222850428
"4164",55829174,"2020-08-08",93120,"Black","Yes",8,2020-08-08,2020,1.36,"meters",-90.64982939,30.38010198,TRUE,1.16619037896906
"4166",55835354,"2020-08-08",176242,"Red","Yes",5,2020-08-08,2020,214.04,"meters",-88.0323634813,39.9958812624,TRUE,14.6301059463013
"4167",55839873,"2020-08-08",2426049,"Red","Yes",7,2020-08-08,2020,39.86,"meters",-76.942554228,38.9869183012,TRUE,6.31347764706584
"4169",55847018,"2020-08-08",1862975,"Black","Yes",6,2020-08-08,2020,512.95,"meters",-79.49758833,39.88549167,TRUE,22.6483995019516
"4171",55850888,"2020-08-08",3113294,"Red","Yes",5,2020-08-08,2020,254.8,"meters",-88.4153107707,42.8482312721,TRUE,15.9624559513879
"4173",55865954,"2020-08-07",2328821,"Red","Yes",7,2020-08-07,2020,140.98,"meters",-86.60035,33.99777,TRUE,11.8734999052512
"4174",55898226,"2020-08-08",3186465,"Black","Yes",5,2020-08-08,2020,251.79,"meters",-81.2581480667,42.964117124,TRUE,15.8678921095399
"4175",55901849,"2020-08-07",3432397,"Black","Yes",5,2020-08-07,2020,278.98,"meters",-79.929275,43.75098833,TRUE,16.7026943934205
"4177",55912167,"2020-08-06",2509403,"Red","Yes",6,2020-08-06,2020,245.74,"meters",-92.2989696,38.8638879,TRUE,15.6760964528801
"4178",55914346,"2020-07-21",2700259,"Black","Yes",5,2020-07-21,2020,431.9,"meters",-76.8552283148,42.0975204063,TRUE,20.7822039254743
"4179",55919495,"2020-08-09",3027501,"Black","Yes",5,2020-08-09,2020,30.29,"meters",-68.9992099163,44.43544894,TRUE,5.50363516232681
"4180",55925854,"2020-08-09",595124,"Red","Yes",6,2020-08-09,2020,169.51,"meters",-77.8749725595,39.7481154105,TRUE,13.0196006083136
"4182",55932084,"2020-08-09",2740046,"Black","Yes",5,2020-08-09,2020,37.04,"meters",-67.0933425799,44.8097893819,TRUE,6.08604962188118
"4183",55934524,"2020-08-09",3340944,"Black","Yes",5,2020-08-09,2020,322.78,"meters",-72.43949167,42.47718,TRUE,17.9660791493303
"4185",55941317,"2020-08-09",3363779,"Red","Yes",6,2020-08-09,2020,51.85,"meters",-74.7519987218,40.5282668792,TRUE,7.20069441095788
"4186",55945638,"2020-08-09",20400,"Red","Yes",7,2020-08-09,2020,45.69,"meters",-73.9933007408,40.651571828,TRUE,6.75943784644848
"4187",55947363,"2020-08-09",743075,"Black","Yes",6,2020-08-09,2020,938.47,"meters",-83.3385107502,35.3618840028,TRUE,30.6344577232893
"4189",55953044,"2020-08-09",291618,"Black","Yes",6,2020-08-09,2020,5.69,"meters",-71.1088918805,42.4026861485,TRUE,2.38537208837531
"4192",55957123,"2020-08-09",1977429,"Black","Yes",5,2020-08-09,2020,3.37,"meters",-69.0021482442,44.426982278,TRUE,1.83575597506858
"4193",55968417,"2020-08-07",260400,"Black","Yes",4,2020-08-07,2020,498.33,"meters",-74.2597772656,44.444182093,TRUE,22.3233062067428
"4195",55974549,"2020-08-08",320666,"Black","Yes",6,2020-08-08,2020,252.45,"meters",-95.23329,38.9156213889,TRUE,15.8886752122384
"4199",55981601,"2020-08-08",301464,"Black","Yes",5,2020-08-08,2020,298.06,"meters",-72.0002195,43.1181346389,TRUE,17.2644142675041
"4201",55984085,"2020-08-09",960643,"Red","Yes",5,2020-08-09,2020,1947.53,"meters",-106.33305459,42.76625359,TRUE,44.1308282269889
"4202",55998963,"2020-08-08",508987,"Black","Yes",6,2020-08-08,2020,752.99,"meters",-79.12251383,39.63389667,TRUE,27.4406632572903
"4204",56030828,"2020-08-09",3298830,"Black","Yes",6,2020-08-09,2020,125.81,"meters",-79.6865891665,43.5669189238,TRUE,11.216505694734
"4205",56032108,"2020-08-10",270151,"Black","Yes",5,2020-08-10,2020,5.25,"meters",-70.13625283,43.76168333,TRUE,2.29128784747792
"4207",56037201,"2020-08-10",3219437,"Black","Yes",6,2020-08-10,2020,172.51,"meters",-89.922751,38.7695769722,TRUE,13.1343062245404
"4208",56053295,"2020-08-07",3434978,"Red","Yes",6,2020-08-07,2020,125.92,"meters",-79.7502694444,43.4085055556,TRUE,11.2214081112844
"4209",56065225,"2020-08-10",3372806,"Red","Yes",7,2020-08-10,2020,29.44,"meters",-75.2215808029,39.9508981842,TRUE,5.42586398650021
"4211",56071538,"2020-08-10",550347,"Red","Yes",6,2020-08-10,2020,147.77,"meters",-74.9841122535,40.62411142,TRUE,12.1560684433743
"4212",56079965,"2020-08-10",2493318,"Black","Yes",5,2020-08-10,2020,200.02,"meters",-71.6295222222,43.8690472222,TRUE,14.1428427128354
"4213",56083977,"2020-07-22",1899313,"Black","Yes",5,2020-07-22,2020,173.06,"meters",-71.6966154291,43.4138608287,TRUE,13.1552270980018
"4218",56089089,"2020-07-02",3022244,"Black","Yes",6,2020-07-02,2020,187.94,"meters",-92.3265296593,38.8727361802,TRUE,13.7091210513293
"4220",56093555,"2018-04-21",1953760,"Black","Yes",9,2018-04-21,2018,21.08,"meters",-94.29133667,30.34443667,TRUE,4.5912961132996
"4221",56100279,"2020-08-10",333666,"Red","Yes",8,2020-08-10,2020,434.45,"meters",-123.326828219,39.3913811747,TRUE,20.843464203438
"4222",56119266,"2020-08-11",3372004,"Black","Yes",4,2020-08-11,2020,233.5,"meters",-72.19896667,44.80967,TRUE,15.2807067899361
"4225",56149869,"2020-08-11",1808556,"Black","Yes",4,2020-08-11,2020,473.05,"meters",-74.2875959077,44.5603113581,TRUE,21.7497126417799
"4226",56157843,"2020-08-10",291618,"Black","Yes",5,2020-08-10,2020,77.77,"meters",-71.1528358035,43.079016398,TRUE,8.81873006730561
"4227",56161822,"2020-08-11",2004615,"Black","Yes",5,2020-08-11,2020,292.4,"meters",-81.33442833,42.93678667,TRUE,17.0997075998392
"4228",56164540,"2020-08-10",2954177,"Black","Yes",5,2020-08-10,2020,38.75,"meters",-70.4107159745,43.5836530251,TRUE,6.22494979899437
"4229",56170723,"2020-08-11",1005173,"Black","Yes",6,2020-08-11,2020,179.76,"meters",-87.639239971,41.949132309,TRUE,13.4074606096755
"4230",56170762,"2020-08-11",2363468,"Black","Yes",7,2020-08-11,2020,110.16,"meters",-77.3860977218,38.9696562183,TRUE,10.4957134107215
"4233",56179758,"2020-08-11",3375822,"Black","Yes",7,2020-08-11,2020,222.81,"meters",-80.9055709584,35.4144600165,TRUE,14.9268214968894
"4234",56181639,"2020-08-08",805798,"Black","Yes",6,2020-08-08,2020,288.92,"meters",-83.22955333,42.73652833,TRUE,16.9976468959677
"4235",56184822,"2020-08-10",286991,"Black","Yes",5,2020-08-10,2020,84.37,"meters",-71.6638021714,42.745259892,TRUE,9.18531436587774
"4236",56186305,"2020-08-11",1586724,"Red","Yes",7,2020-08-11,2020,67.11,"meters",-77.300575,38.931975,TRUE,8.19206933564408
"4241",56219735,"2020-08-06",2767615,"Black","Yes",5,2020-08-06,2020,110.95,"meters",-71.17789186,43.11636465,TRUE,10.5332805905853
"4242",56221739,"2020-08-12",2029197,"Black","Yes",6,2020-08-12,2020,59.72,"meters",-66.00281494,44.05178457,TRUE,7.72787163454466
"4243",56224256,"2020-08-06",3181,"Black","Yes",6,2020-08-06,2020,79.18,"meters",-79.9,43.2728333333,TRUE,8.89831444712986
"4245",56230563,"2020-08-12",106105,"Black","Yes",5,2020-08-12,2020,158.4,"meters",-71.2341416667,43.4811388889,TRUE,12.5857061780418
"4247",56240889,"2020-08-12",1088058,"Black","Yes",8,2020-08-12,2020,120.84,"meters",-89.7249939722,31.852909,TRUE,10.992724866929
"4250",56269228,"2020-08-12",1712681,"Red","Yes",6,2020-08-12,2020,102.02,"meters",-75.2119767413,40.7785388173,TRUE,10.1004950373732
"4251",56275673,"2020-08-05",1204607,"Black","Yes",6,2020-08-05,2020,132.8,"meters",-85.63004167,38.35632,TRUE,11.5238882327103
"4252",56285479,"2020-08-11",735976,"Red","Yes",7,2020-08-11,2020,234.45,"meters",-76.99997,39.46573333,TRUE,15.3117601862098
"4253",56315934,"2020-08-13",841256,"Red","Yes",6,2020-08-13,2020,165.47,"meters",-75.88755833,41.24523,TRUE,12.8635142943132
"4255",56320001,"2020-07-14",200758,"Black","Yes",5,2020-07-14,2020,261.85,"meters",-81.2947242275,42.9079325021,TRUE,16.1817798773806
"4256",56324962,"2020-08-13",1978232,"Black","Yes",5,2020-08-13,2020,204.22,"meters",-88.38521967,47.01729944,TRUE,14.290556322271
"4257",56326874,"2020-08-13",1164103,"Black","Yes",4,2020-08-13,2020,376.26,"meters",-72.1102833333,44.4338583333,TRUE,19.3974225091892
"4258",56339477,"2020-08-13",468528,"Black","Yes",6,2020-08-13,2020,690.66,"meters",-78.34396333,39.47102833,TRUE,26.2804109556909
"4259",56346438,"2020-08-13",34852,"Black","Yes",4,2020-08-13,2020,215.66,"meters",-72.2825473174,43.827822107,TRUE,14.6853668663742
"4260",56351373,"2020-08-13",1897559,"Black","Yes",4,2020-08-13,2020,400.79,"meters",-91.8964856997,46.9676231997,TRUE,20.0197402580553
"4262",56373102,"2020-08-11",742316,"Black","Yes",5,2020-08-11,2020,500.88,"meters",-79.065575,41.448855,TRUE,22.3803485227554
"4263",56375299,"2020-08-13",516212,"Black","Yes",5,2020-08-13,2020,285.17,"meters",-79.93412,43.79470833,TRUE,16.8869772309907
"4264",56375875,"2020-08-13",2477980,"Red","Yes",6,2020-08-13,2020,63.9,"meters",-77.386445,39.061825,TRUE,7.99374755668454
"4265",56387276,"2020-08-13",2660581,"Red","Yes",6,2020-08-13,2020,1979.27,"meters",-107.82247167,35.1642305,TRUE,44.4889874013783
"4266",56396477,"2020-08-12",176702,"Black","Yes",5,2020-08-12,2020,377.81,"meters",-72.1713195652,43.2983051796,TRUE,19.4373352083047
"4267",56396612,"2020-08-12",176702,"Black","Yes",5,2020-08-12,2020,372.67,"meters",-72.0830658337,43.3727974714,TRUE,19.3046626492151
